,Season,Round,Circuit,Driver,Grid,Constructor,Won,Weather
1038,2022,13,Hungaroring,Tsunoda,16,AlphaTauri,0,Sunny
1039,2022,13,Hungaroring,Bottas,8,Alfa Romeo,0,Sunny
1040,2022,14,Circuit de Spa-Francorchamps,Verstappen,14,Red Bull,1,Sunny
1041,2022,14,Circuit de Spa-Francorchamps,Perez,2,Red Bull,0,Sunny
1042,2022,14,Circuit de Spa-Francorchamps,Sainz,1,Ferrari,0,Sunny
1043,2022,14,Circuit de Spa-Francorchamps,Russell,5,Mercedes,0,Sunny
1044,2022,14,Circuit de Spa-Francorchamps,Alonso,3,Alpine F1 Team,0,Sunny
1045,2022,14,Circuit de Spa-Francorchamps,Leclerc,15,Ferrari,0,Sunny
1046,2022,14,Circuit de Spa-Francorchamps,Ocon,16,Alpine F1 Team,0,Sunny
1047,2022,14,Circuit de Spa-Francorchamps,Vettel,10,Aston Martin,0,Sunny
1048,2022,14,Circuit de Spa-Francorchamps,Gasly,0,AlphaTauri,0,Sunny
1049,2022,14,Circuit de Spa-Francorchamps,Albon,6,Williams,0,Sunny
1050,2022,14,Circuit de Spa-Francorchamps,Stroll,9,Aston Martin,0,Sunny
1051,2022,14,Circuit de Spa-Francorchamps,Norris,17,McLaren,0,Sunny
1052,2022,14,Circuit de Spa-Francorchamps,Tsunoda,0,AlphaTauri,0,Sunny
1053,2022,14,Circuit de Spa-Francorchamps,Zhou,18,Alfa Romeo,0,Sunny
1054,2022,14,Circuit de Spa-Francorchamps,Ricciardo,7,McLaren,0,Sunny
1055,2022,14,Circuit de Spa-Francorchamps,Magnussen,12,Haas F1 Team,0,Sunny
1056,2022,14,Circuit de Spa-Francorchamps,Schumacher,19,Haas F1 Team,0,Sunny
1057,2022,14,Circuit de Spa-Francorchamps,Latifi,11,Williams,0,Sunny
1058,2022,14,Circuit de Spa-Francorchamps,Bottas,13,Alfa Romeo,0,Sunny
1059,2022,14,Circuit de Spa-Francorchamps,Hamilton,4,Mercedes,0,Sunny
1060,2022,15,Circuit Park Zandvoort,Verstappen,1,Red Bull,1,Sunny
1061,2022,15,Circuit Park Zandvoort,Russell,6,Mercedes,0,Sunny
1062,2022,15,Circuit Park Zandvoort,Leclerc,2,Ferrari,0,Sunny
1063,2022,15,Circuit Park Zandvoort,Hamilton,4,Mercedes,0,Sunny
1064,2022,15,Circuit Park Zandvoort,Perez,5,Red Bull,0,Sunny
1065,2022,15,Circuit Park Zandvoort,Alonso,13,Alpine F1 Team,0,Sunny
1066,2022,15,Circuit Park Zandvoort,Norris,7,McLaren,0,Sunny
1067,2022,15,Circuit Park Zandvoort,Sainz,3,Ferrari,0,Sunny
1068,2022,15,Circuit Park Zandvoort,Ocon,12,Alpine F1 Team,0,Sunny
1069,2022,15,Circuit Park Zandvoort,Stroll,10,Aston Martin,0,Sunny
1070,2022,15,Circuit Park Zandvoort,Gasly,11,AlphaTauri,0,Sunny
1071,2022,15,Circuit Park Zandvoort,Albon,15,Williams,0,Sunny
1072,2022,15,Circuit Park Zandvoort,Schumacher,8,Haas F1 Team,0,Sunny
1073,2022,15,Circuit Park Zandvoort,Vettel,19,Aston Martin,0,Sunny
1074,2022,15,Circuit Park Zandvoort,Magnussen,18,Haas F1 Team,0,Sunny
1075,2022,15,Circuit Park Zandvoort,Zhou,14,Alfa Romeo,0,Sunny
1076,2022,15,Circuit Park Zandvoort,Ricciardo,17,McLaren,0,Sunny
1077,2022,15,Circuit Park Zandvoort,Latifi,20,Williams,0,Sunny
1078,2022,15,Circuit Park Zandvoort,Bottas,16,Alfa Romeo,0,Sunny
1079,2022,15,Circuit Park Zandvoort,Tsunoda,9,AlphaTauri,0,Sunny
1080,2022,16,Autodromo Nazionale di Monza,Verstappen,7,Red Bull,1,Sunny
1081,2022,16,Autodromo Nazionale di Monza,Leclerc,1,Ferrari,0,Sunny
1082,2022,16,Autodromo Nazionale di Monza,Russell,2,Mercedes,0,Sunny
1083,2022,16,Autodromo Nazionale di Monza,Sainz,18,Ferrari,0,Sunny
1084,2022,16,Autodromo Nazionale di Monza,Hamilton,19,Mercedes,0,Sunny
1085,2022,16,Autodromo Nazionale di Monza,Perez,13,Red Bull,0,Sunny
1086,2022,16,Autodromo Nazionale di Monza,Norris,3,McLaren,0,Sunny
1087,2022,16,Autodromo Nazionale di Monza,Gasly,5,AlphaTauri,0,Sunny
1088,2022,16,Autodromo Nazionale di Monza,de Vries,8,Williams,0,Sunny
1089,2022,16,Autodromo Nazionale di Monza,Zhou,9,Alfa Romeo,0,Sunny
1090,2022,16,Autodromo Nazionale di Monza,Ocon,14,Alpine F1 Team,0,Sunny
1091,2022,16,Autodromo Nazionale di Monza,Schumacher,17,Haas F1 Team,0,Sunny
1092,2022,16,Autodromo Nazionale di Monza,Bottas,15,Alfa Romeo,0,Sunny
1093,2022,16,Autodromo Nazionale di Monza,Tsunoda,20,AlphaTauri,0,Sunny
1094,2022,16,Autodromo Nazionale di Monza,Latifi,10,Williams,0,Sunny
1095,2022,16,Autodromo Nazionale di Monza,Magnussen,16,Haas F1 Team,0,Sunny
1096,2022,16,Autodromo Nazionale di Monza,Ricciardo,4,McLaren,0,Sunny
1097,2022,16,Autodromo Nazionale di Monza,Stroll,12,Aston Martin,0,Sunny
1098,2022,16,Autodromo Nazionale di Monza,Alonso,6,Alpine F1 Team,0,Sunny
1099,2022,16,Autodromo Nazionale di Monza,Vettel,11,Aston Martin,0,Sunny
1100,2022,17,Marina Bay Street Circuit,Perez,2,Red Bull,1,Sunny
1101,2022,17,Marina Bay Street Circuit,Leclerc,1,Ferrari,0,Sunny
1102,2022,17,Marina Bay Street Circuit,Sainz,4,Ferrari,0,Sunny
1103,2022,17,Marina Bay Street Circuit,Norris,6,McLaren,0,Sunny
1104,2022,17,Marina Bay Street Circuit,Ricciardo,16,McLaren,0,Sunny
1105,2022,17,Marina Bay Street Circuit,Stroll,11,Aston Martin,0,Sunny
1106,2022,17,Marina Bay Street Circuit,Verstappen,8,Red Bull,0,Sunny
1107,2022,17,Marina Bay Street Circuit,Vettel,13,Aston Martin,0,Sunny
1108,2022,17,Marina Bay Street Circuit,Hamilton,3,Mercedes,0,Sunny
1109,2022,17,Marina Bay Street Circuit,Gasly,7,AlphaTauri,0,Sunny
1110,2022,17,Marina Bay Street Circuit,Bottas,15,Alfa Romeo,0,Sunny
1111,2022,17,Marina Bay Street Circuit,Magnussen,9,Haas F1 Team,0,Sunny
1112,2022,17,Marina Bay Street Circuit,Schumacher,12,Haas F1 Team,0,Sunny
1113,2022,17,Marina Bay Street Circuit,Russell,0,Mercedes,0,Sunny
1114,2022,17,Marina Bay Street Circuit,Tsunoda,10,AlphaTauri,0,Sunny
1115,2022,17,Marina Bay Street Circuit,Ocon,17,Alpine F1 Team,0,Sunny
1116,2022,17,Marina Bay Street Circuit,Albon,18,Williams,0,Sunny
1117,2022,17,Marina Bay Street Circuit,Alonso,5,Alpine F1 Team,0,Sunny
1118,2022,17,Marina Bay Street Circuit,Latifi,19,Williams,0,Sunny
1119,2022,17,Marina Bay Street Circuit,Zhou,14,Alfa Romeo,0,Sunny
1120,2022,18,Suzuka Circuit,Verstappen,1,Red Bull,1,Sunny
1121,2022,18,Suzuka Circuit,Perez,4,Red Bull,0,Sunny
1122,2022,18,Suzuka Circuit,Leclerc,2,Ferrari,0,Sunny
1123,2022,18,Suzuka Circuit,Ocon,5,Alpine F1 Team,0,Sunny
1124,2022,18,Suzuka Circuit,Hamilton,6,Mercedes,0,Sunny
1125,2022,18,Suzuka Circuit,Vettel,9,Aston Martin,0,Sunny
1126,2022,18,Suzuka Circuit,Alonso,7,Alpine F1 Team,0,Sunny
1127,2022,18,Suzuka Circuit,Russell,8,Mercedes,0,Sunny
1128,2022,18,Suzuka Circuit,Latifi,20,Williams,0,Sunny
1129,2022,18,Suzuka Circuit,Norris,10,McLaren,0,Sunny
1130,2022,18,Suzuka Circuit,Ricciardo,11,McLaren,0,Sunny
1131,2022,18,Suzuka Circuit,Stroll,19,Aston Martin,0,Sunny
1132,2022,18,Suzuka Circuit,Tsunoda,13,AlphaTauri,0,Sunny
1133,2022,18,Suzuka Circuit,Magnussen,18,Haas F1 Team,0,Sunny
1134,2022,18,Suzuka Circuit,Bottas,12,Alfa Romeo,0,Sunny
1135,2022,18,Suzuka Circuit,Zhou,14,Alfa Romeo,0,Sunny
1136,2022,18,Suzuka Circuit,Schumacher,15,Haas F1 Team,0,Sunny
1137,2022,18,Suzuka Circuit,Gasly,17,AlphaTauri,0,Sunny
1138,2022,18,Suzuka Circuit,Sainz,3,Ferrari,0,Sunny
1139,2022,18,Suzuka Circuit,Albon,16,Williams,0,Sunny
1140,2022,19,Circuit of the Americas,Verstappen,2,Red Bull,1,Sunny
1141,2022,19,Circuit of the Americas,Hamilton,3,Mercedes,0,Sunny
1142,2022,19,Circuit of the Americas,Leclerc,12,Ferrari,0,Sunny
1143,2022,19,Circuit of the Americas,Perez,9,Red Bull,0,Sunny
1144,2022,19,Circuit of the Americas,Russell,4,Mercedes,0,Sunny
1145,2022,19,Circuit of the Americas,Norris,6,McLaren,0,Sunny
1146,2022,19,Circuit of the Americas,Alonso,14,Alpine F1 Team,0,Sunny
1147,2022,19,Circuit of the Americas,Vettel,10,Aston Martin,0,Sunny
1148,2022,19,Circuit of the Americas,Magnussen,13,Haas F1 Team,0,Sunny
1149,2022,19,Circuit of the Americas,Tsunoda,19,AlphaTauri,0,Sunny
1150,2022,19,Circuit of the Americas,Ocon,0,Alpine F1 Team,0,Sunny
1151,2022,19,Circuit of the Americas,Zhou,18,Alfa Romeo,0,Sunny
1152,2022,19,Circuit of the Americas,Albon,8,Williams,0,Sunny
1153,2022,19,Circuit of the Americas,Gasly,11,AlphaTauri,0,Sunny
1154,2022,19,Circuit of the Americas,Schumacher,16,Haas F1 Team,0,Sunny
1155,2022,19,Circuit of the Americas,Ricciardo,15,McLaren,0,Sunny
1156,2022,19,Circuit of the Americas,Latifi,17,Williams,0,Sunny
1157,2022,19,Circuit of the Americas,Stroll,5,Aston Martin,0,Sunny
1158,2022,19,Circuit of the Americas,Bottas,7,Alfa Romeo,0,Sunny
1159,2022,19,Circuit of the Americas,Sainz,1,Ferrari,0,Sunny
1160,2022,20,Autodromo Hermanos Rodriguez,Verstappen,1,Red Bull,1,Sunny
1161,2022,20,Autodromo Hermanos Rodriguez,Hamilton,3,Mercedes,0,Sunny
1162,2022,20,Autodromo Hermanos Rodriguez,Perez,4,Red Bull,0,Sunny
1163,2022,20,Autodromo Hermanos Rodriguez,Russell,2,Mercedes,0,Sunny
1164,2022,20,Autodromo Hermanos Rodriguez,Sainz,5,Ferrari,0,Sunny
1165,2022,20,Autodromo Hermanos Rodriguez,Leclerc,7,Ferrari,0,Sunny
1166,2022,20,Autodromo Hermanos Rodriguez,Ricciardo,11,McLaren,0,Sunny
1167,2022,20,Autodromo Hermanos Rodriguez,Ocon,10,Alpine F1 Team,0,Sunny
1168,2022,20,Autodromo Hermanos Rodriguez,Norris,8,McLaren,0,Sunny
1169,2022,20,Autodromo Hermanos Rodriguez,Bottas,6,Alfa Romeo,0,Sunny
1170,2022,20,Autodromo Hermanos Rodriguez,Gasly,14,AlphaTauri,0,Sunny
1171,2022,20,Autodromo Hermanos Rodriguez,Albon,17,Williams,0,Sunny
1172,2022,20,Autodromo Hermanos Rodriguez,Zhou,12,Alfa Romeo,0,Sunny
1173,2022,20,Autodromo Hermanos Rodriguez,Vettel,16,Aston Martin,0,Sunny
1174,2022,20,Autodromo Hermanos Rodriguez,Stroll,20,Aston Martin,0,Sunny
1175,2022,20,Autodromo Hermanos Rodriguez,Schumacher,15,Haas F1 Team,0,Sunny
1176,2022,20,Autodromo Hermanos Rodriguez,Magnussen,19,Haas F1 Team,0,Sunny
1177,2022,20,Autodromo Hermanos Rodriguez,Latifi,18,Williams,0,Sunny
1178,2022,20,Autodromo Hermanos Rodriguez,Alonso,9,Alpine F1 Team,0,Sunny
1179,2022,20,Autodromo Hermanos Rodriguez,Tsunoda,13,AlphaTauri,0,Sunny
1180,2022,21,Autodromo Jose Carlos Pace,Russell,1,Mercedes,1,Sunny
1181,2022,21,Autodromo Jose Carlos Pace,Hamilton,2,Mercedes,0,Sunny
1182,2022,21,Autodromo Jose Carlos Pace,Sainz,7,Ferrari,0,Sunny
1183,2022,21,Autodromo Jose Carlos Pace,Leclerc,5,Ferrari,0,Sunny
1184,2022,21,Autodromo Jose Carlos Pace,Alonso,17,Alpine F1 Team,0,Sunny
1185,2022,21,Autodromo Jose Carlos Pace,Verstappen,3,Red Bull,0,Sunny
1186,2022,21,Autodromo Jose Carlos Pace,Perez,4,Red Bull,0,Sunny
1187,2022,21,Autodromo Jose Carlos Pace,Ocon,16,Alpine F1 Team,0,Sunny
1188,2022,21,Autodromo Jose Carlos Pace,Bottas,14,Alfa Romeo,0,Sunny
1189,2022,21,Autodromo Jose Carlos Pace,Stroll,15,Aston Martin,0,Sunny
1190,2022,21,Autodromo Jose Carlos Pace,Vettel,9,Aston Martin,0,Sunny
1191,2022,21,Autodromo Jose Carlos Pace,Zhou,13,Alfa Romeo,0,Sunny
1192,2022,21,Autodromo Jose Carlos Pace,Schumacher,12,Haas F1 Team,0,Sunny
1193,2022,21,Autodromo Jose Carlos Pace,Gasly,10,AlphaTauri,0,Sunny
1194,2022,21,Autodromo Jose Carlos Pace,Albon,19,Williams,0,Sunny
1195,2022,21,Autodromo Jose Carlos Pace,Latifi,18,Williams,0,Sunny
1196,2022,21,Autodromo Jose Carlos Pace,Tsunoda,0,AlphaTauri,0,Sunny
1197,2022,21,Autodromo Jose Carlos Pace,Norris,6,McLaren,0,Sunny
1198,2022,21,Autodromo Jose Carlos Pace,Magnussen,8,Haas F1 Team,0,Sunny
1199,2022,21,Autodromo Jose Carlos Pace,Ricciardo,11,McLaren,0,Sunny
1200,2022,22,Yas Marina Circuit,Verstappen,1,Red Bull,1,Sunny
1201,2022,22,Yas Marina Circuit,Leclerc,3,Ferrari,0,Sunny
1202,2022,22,Yas Marina Circuit,Perez,2,Red Bull,0,Sunny
1203,2022,22,Yas Marina Circuit,Sainz,4,Ferrari,0,Sunny
1204,2022,22,Yas Marina Circuit,Russell,6,Mercedes,0,Sunny
1205,2022,22,Yas Marina Circuit,Norris,7,McLaren,0,Sunny
1206,2022,22,Yas Marina Circuit,Ocon,8,Alpine F1 Team,0,Sunny
1207,2022,22,Yas Marina Circuit,Stroll,14,Aston Martin,0,Sunny
1208,2022,22,Yas Marina Circuit,Ricciardo,13,McLaren,0,Sunny
1209,2022,22,Yas Marina Circuit,Vettel,9,Aston Martin,0,Sunny
1210,2022,22,Yas Marina Circuit,Tsunoda,11,AlphaTauri,0,Sunny
1211,2022,22,Yas Marina Circuit,Zhou,15,Alfa Romeo,0,Sunny
1212,2022,22,Yas Marina Circuit,Albon,19,Williams,0,Sunny
1213,2022,22,Yas Marina Circuit,Gasly,17,AlphaTauri,0,Sunny
1214,2022,22,Yas Marina Circuit,Bottas,18,Alfa Romeo,0,Sunny
1215,2022,22,Yas Marina Circuit,Schumacher,12,Haas F1 Team,0,Sunny
1216,2022,22,Yas Marina Circuit,Magnussen,16,Haas F1 Team,0,Sunny
1217,2022,22,Yas Marina Circuit,Hamilton,5,Mercedes,0,Sunny
1218,2022,22,Yas Marina Circuit,Latifi,20,Williams,0,Sunny
1219,2022,22,Yas Marina Circuit,Alonso,10,Alpine F1 Team,0,Sunny
1220,2023,1,Bahrain International Circuit,Verstappen,1,Red Bull,1,Sunny
1221,2023,1,Bahrain International Circuit,Perez,2,Red Bull,0,Sunny
1222,2023,1,Bahrain International Circuit,Alonso,5,Aston Martin,0,Sunny
1223,2023,1,Bahrain International Circuit,Sainz,4,Ferrari,0,Sunny
1224,2023,1,Bahrain International Circuit,Hamilton,7,Mercedes,0,Sunny
1225,2023,1,Bahrain International Circuit,Stroll,8,Aston Martin,0,Sunny
1226,2023,1,Bahrain International Circuit,Russell,6,Mercedes,0,Sunny
1227,2023,1,Bahrain International Circuit,Bottas,12,Alfa Romeo,0,Sunny
1228,2023,1,Bahrain International Circuit,Gasly,20,Alpine F1 Team,0,Sunny
1229,2023,1,Bahrain International Circuit,Albon,15,Williams,0,Sunny
1230,2023,1,Bahrain International Circuit,Tsunoda,14,AlphaTauri,0,Sunny
1231,2023,1,Bahrain International Circuit,Sargeant,16,Williams,0,Sunny
1232,2023,1,Bahrain International Circuit,Magnussen,17,Haas F1 Team,0,Sunny
1233,2023,1,Bahrain International Circuit,de Vries,19,AlphaTauri,0,Sunny
1234,2023,1,Bahrain International Circuit,Hulkenberg,10,Haas F1 Team,0,Sunny
1235,2023,1,Bahrain International Circuit,Zhou,13,Alfa Romeo,0,Sunny
1236,2023,1,Bahrain International Circuit,Norris,11,McLaren,0,Sunny
1237,2023,1,Bahrain International Circuit,Ocon,9,Alpine F1 Team,0,Sunny
1238,2023,1,Bahrain International Circuit,Leclerc,3,Ferrari,0,Sunny
1239,2023,1,Bahrain International Circuit,Piastri,18,McLaren,0,Sunny
1240,2023,2,Jeddah Corniche Circuit,Perez,1,Red Bull,1,Sunny
1241,2023,2,Jeddah Corniche Circuit,Verstappen,15,Red Bull,0,Sunny
1242,2023,2,Jeddah Corniche Circuit,Alonso,2,Aston Martin,0,Sunny
1243,2023,2,Jeddah Corniche Circuit,Russell,3,Mercedes,0,Sunny
1244,2023,2,Jeddah Corniche Circuit,Hamilton,7,Mercedes,0,Sunny
1245,2023,2,Jeddah Corniche Circuit,Sainz,4,Ferrari,0,Sunny
1246,2023,2,Jeddah Corniche Circuit,Leclerc,12,Ferrari,0,Sunny
1247,2023,2,Jeddah Corniche Circuit,Ocon,6,Alpine F1 Team,0,Sunny
1248,2023,2,Jeddah Corniche Circuit,Gasly,9,Alpine F1 Team,0,Sunny
1249,2023,2,Jeddah Corniche Circuit,Magnussen,13,Haas F1 Team,0,Sunny
1250,2023,2,Jeddah Corniche Circuit,Tsunoda,16,AlphaTauri,0,Sunny
1251,2023,2,Jeddah Corniche Circuit,Hulkenberg,10,Haas F1 Team,0,Sunny
1252,2023,2,Jeddah Corniche Circuit,Zhou,11,Alfa Romeo,0,Sunny
1253,2023,2,Jeddah Corniche Circuit,de Vries,18,AlphaTauri,0,Sunny
1254,2023,2,Jeddah Corniche Circuit,Piastri,8,McLaren,0,Sunny
1255,2023,2,Jeddah Corniche Circuit,Sargeant,20,Williams,0,Sunny
1256,2023,2,Jeddah Corniche Circuit,Norris,19,McLaren,0,Sunny
1257,2023,2,Jeddah Corniche Circuit,Bottas,14,Alfa Romeo,0,Sunny
1258,2023,2,Jeddah Corniche Circuit,Albon,17,Williams,0,Sunny
1259,2023,2,Jeddah Corniche Circuit,Stroll,5,Aston Martin,0,Sunny
1260,2023,3,Albert Park Grand Prix Circuit,Verstappen,1,Red Bull,1,Sunny
1261,2023,3,Albert Park Grand Prix Circuit,Hamilton,3,Mercedes,0,Sunny
1262,2023,3,Albert Park Grand Prix Circuit,Alonso,4,Aston Martin,0,Sunny
1263,2023,3,Albert Park Grand Prix Circuit,Stroll,6,Aston Martin,0,Sunny
1264,2023,3,Albert Park Grand Prix Circuit,Perez,0,Red Bull,0,Sunny
1265,2023,3,Albert Park Grand Prix Circuit,Norris,13,McLaren,0,Sunny
1266,2023,3,Albert Park Grand Prix Circuit,Hulkenberg,10,Haas F1 Team,0,Sunny
1267,2023,3,Albert Park Grand Prix Circuit,Piastri,16,McLaren,0,Sunny
1268,2023,3,Albert Park Grand Prix Circuit,Zhou,17,Alfa Romeo,0,Sunny
1269,2023,3,Albert Park Grand Prix Circuit,Tsunoda,12,AlphaTauri,0,Sunny
1270,2023,3,Albert Park Grand Prix Circuit,Bottas,0,Alfa Romeo,0,Sunny
1271,2023,3,Albert Park Grand Prix Circuit,Sainz,5,Ferrari,0,Sunny
1272,2023,3,Albert Park Grand Prix Circuit,Gasly,9,Alpine F1 Team,0,Sunny
1273,2023,3,Albert Park Grand Prix Circuit,Ocon,11,Alpine F1 Team,0,Sunny
1274,2023,3,Albert Park Grand Prix Circuit,de Vries,15,AlphaTauri,0,Sunny
1275,2023,3,Albert Park Grand Prix Circuit,Sargeant,18,Williams,0,Sunny
1276,2023,3,Albert Park Grand Prix Circuit,Magnussen,14,Haas F1 Team,0,Sunny
1277,2023,3,Albert Park Grand Prix Circuit,Russell,2,Mercedes,0,Sunny
1278,2023,3,Albert Park Grand Prix Circuit,Albon,8,Williams,0,Sunny
1279,2023,3,Albert Park Grand Prix Circuit,Leclerc,7,Ferrari,0,Sunny
1280,2023,4,Baku City Circuit,Perez,3,Red Bull,1,Sunny
1281,2023,4,Baku City Circuit,Verstappen,2,Red Bull,0,Sunny
1282,2023,4,Baku City Circuit,Leclerc,1,Ferrari,0,Sunny
1283,2023,4,Baku City Circuit,Alonso,6,Aston Martin,0,Sunny
1284,2023,4,Baku City Circuit,Sainz,4,Ferrari,0,Sunny
1285,2023,4,Baku City Circuit,Hamilton,5,Mercedes,0,Sunny
1286,2023,4,Baku City Circuit,Stroll,9,Aston Martin,0,Sunny
1287,2023,4,Baku City Circuit,Russell,11,Mercedes,0,Sunny
1288,2023,4,Baku City Circuit,Norris,7,McLaren,0,Sunny
1289,2023,4,Baku City Circuit,Tsunoda,8,AlphaTauri,0,Sunny
1290,2023,4,Baku City Circuit,Piastri,10,McLaren,0,Sunny
1291,2023,4,Baku City Circuit,Albon,12,Williams,0,Sunny
1292,2023,4,Baku City Circuit,Magnussen,16,Haas F1 Team,0,Sunny
1293,2023,4,Baku City Circuit,Gasly,17,Alpine F1 Team,0,Sunny
1294,2023,4,Baku City Circuit,Ocon,0,Alpine F1 Team,0,Sunny
1295,2023,4,Baku City Circuit,Sargeant,14,Williams,0,Sunny
1296,2023,4,Baku City Circuit,Hulkenberg,0,Haas F1 Team,0,Sunny
1297,2023,4,Baku City Circuit,Bottas,13,Alfa Romeo,0,Sunny
1298,2023,4,Baku City Circuit,Zhou,15,Alfa Romeo,0,Sunny
1299,2023,4,Baku City Circuit,de Vries,18,AlphaTauri,0,Sunny
1300,2023,5,Miami International Autodrome,Verstappen,9,Red Bull,1,Sunny
1301,2023,5,Miami International Autodrome,Perez,1,Red Bull,0,Sunny
1302,2023,5,Miami International Autodrome,Alonso,2,Aston Martin,0,Sunny
1303,2023,5,Miami International Autodrome,Russell,6,Mercedes,0,Sunny
1304,2023,5,Miami International Autodrome,Sainz,3,Ferrari,0,Sunny
1305,2023,5,Miami International Autodrome,Hamilton,13,Mercedes,0,Sunny
1306,2023,5,Miami International Autodrome,Leclerc,7,Ferrari,0,Sunny
1307,2023,5,Miami International Autodrome,Gasly,5,Alpine F1 Team,0,Sunny
1308,2023,5,Miami International Autodrome,Ocon,8,Alpine F1 Team,0,Sunny
1309,2023,5,Miami International Autodrome,Magnussen,4,Haas F1 Team,0,Sunny
1310,2023,5,Miami International Autodrome,Tsunoda,17,AlphaTauri,0,Sunny
1311,2023,5,Miami International Autodrome,Stroll,18,Aston Martin,0,Sunny
1312,2023,5,Miami International Autodrome,Bottas,10,Alfa Romeo,0,Sunny
1313,2023,5,Miami International Autodrome,Albon,11,Williams,0,Sunny
1314,2023,5,Miami International Autodrome,Hulkenberg,12,Haas F1 Team,0,Sunny
1315,2023,5,Miami International Autodrome,Zhou,14,Alfa Romeo,0,Sunny
1316,2023,5,Miami International Autodrome,Norris,16,McLaren,0,Sunny
1317,2023,5,Miami International Autodrome,de Vries,15,AlphaTauri,0,Sunny
1318,2023,5,Miami International Autodrome,Piastri,19,McLaren,0,Sunny
1319,2023,5,Miami International Autodrome,Sargeant,20,Williams,0,Sunny
1320,2023,6,Circuit de Monaco,Verstappen,1,Red Bull,1,Sunny
1321,2023,6,Circuit de Monaco,Alonso,2,Aston Martin,0,Sunny
1322,2023,6,Circuit de Monaco,Ocon,3,Alpine F1 Team,0,Sunny
1323,2023,6,Circuit de Monaco,Hamilton,5,Mercedes,0,Sunny
1324,2023,6,Circuit de Monaco,Russell,8,Mercedes,0,Sunny
1325,2023,6,Circuit de Monaco,Leclerc,6,Ferrari,0,Sunny
1326,2023,6,Circuit de Monaco,Gasly,7,Alpine F1 Team,0,Sunny
1327,2023,6,Circuit de Monaco,Sainz,4,Ferrari,0,Sunny
1328,2023,6,Circuit de Monaco,Norris,10,McLaren,0,Sunny
1329,2023,6,Circuit de Monaco,Piastri,11,McLaren,0,Sunny
1330,2023,6,Circuit de Monaco,Bottas,15,Alfa Romeo,0,Sunny
1331,2023,6,Circuit de Monaco,de Vries,12,AlphaTauri,0,Sunny
1332,2023,6,Circuit de Monaco,Zhou,19,Alfa Romeo,0,Sunny
1333,2023,6,Circuit de Monaco,Albon,13,Williams,0,Sunny
1334,2023,6,Circuit de Monaco,Tsunoda,9,AlphaTauri,0,Sunny
1335,2023,6,Circuit de Monaco,Perez,20,Red Bull,0,Sunny
1336,2023,6,Circuit de Monaco,Hulkenberg,18,Haas F1 Team,0,Sunny
1337,2023,6,Circuit de Monaco,Sargeant,16,Williams,0,Sunny
1338,2023,6,Circuit de Monaco,Magnussen,17,Haas F1 Team,0,Sunny
1339,2023,6,Circuit de Monaco,Stroll,14,Aston Martin,0,Sunny
1340,2023,7,Circuit de Barcelona-Catalunya,Verstappen,1,Red Bull,1,Sunny
1341,2023,7,Circuit de Barcelona-Catalunya,Hamilton,4,Mercedes,0,Sunny
1342,2023,7,Circuit de Barcelona-Catalunya,Russell,12,Mercedes,0,Sunny
1343,2023,7,Circuit de Barcelona-Catalunya,Perez,11,Red Bull,0,Sunny
1344,2023,7,Circuit de Barcelona-Catalunya,Sainz,2,Ferrari,0,Sunny
1345,2023,7,Circuit de Barcelona-Catalunya,Stroll,5,Aston Martin,0,Sunny
1346,2023,7,Circuit de Barcelona-Catalunya,Alonso,8,Aston Martin,0,Sunny
1347,2023,7,Circuit de Barcelona-Catalunya,Ocon,6,Alpine F1 Team,0,Sunny
1348,2023,7,Circuit de Barcelona-Catalunya,Zhou,13,Alfa Romeo,0,Sunny
1349,2023,7,Circuit de Barcelona-Catalunya,Gasly,10,Alpine F1 Team,0,Sunny
1350,2023,7,Circuit de Barcelona-Catalunya,Leclerc,19,Ferrari,0,Sunny
1351,2023,7,Circuit de Barcelona-Catalunya,Tsunoda,15,AlphaTauri,0,Sunny
1352,2023,7,Circuit de Barcelona-Catalunya,Piastri,9,McLaren,0,Sunny
1353,2023,7,Circuit de Barcelona-Catalunya,de Vries,14,AlphaTauri,0,Sunny
1354,2023,7,Circuit de Barcelona-Catalunya,Hulkenberg,7,Haas F1 Team,0,Sunny
1355,2023,7,Circuit de Barcelona-Catalunya,Albon,18,Williams,0,Sunny
1356,2023,7,Circuit de Barcelona-Catalunya,Norris,3,McLaren,0,Sunny
1357,2023,7,Circuit de Barcelona-Catalunya,Magnussen,17,Haas F1 Team,0,Sunny
1358,2023,7,Circuit de Barcelona-Catalunya,Bottas,16,Alfa Romeo,0,Sunny
1359,2023,7,Circuit de Barcelona-Catalunya,Sargeant,20,Williams,0,Sunny
1360,2023,8,Circuit Gilles Villeneuve,Verstappen,1,Red Bull,1,Sunny
1361,2023,8,Circuit Gilles Villeneuve,Alonso,2,Aston Martin,0,Sunny
1362,2023,8,Circuit Gilles Villeneuve,Hamilton,3,Mercedes,0,Sunny
1363,2023,8,Circuit Gilles Villeneuve,Leclerc,10,Ferrari,0,Sunny
1364,2023,8,Circuit Gilles Villeneuve,Sainz,11,Ferrari,0,Sunny
1365,2023,8,Circuit Gilles Villeneuve,Perez,12,Red Bull,0,Sunny
1366,2023,8,Circuit Gilles Villeneuve,Albon,9,Williams,0,Sunny
1367,2023,8,Circuit Gilles Villeneuve,Ocon,6,Alpine F1 Team,0,Sunny
